STUDENT,SCHOOL,CITY,GROUP,SUBJECT,SCORE,STARTDATE,ENDDATE,DURATION,ACTIVITYID
0ACB4DE0,7FB68715,México,ACD4FB47,Español,7.8,01:17.3,41:09.8,5947,213505
BEC019DC,1167FDAE,Berlín,ACCA3A57,Matemáticas,9.8,58:10.2,35:26.5,5695,213220
1E9BBAB8,D1AE6FE2,México,63D3A1E3,Español,6.6,09:17.6,15:59.1,2904,212374
6D05E319,09CA5749,México,FD864B6F,Español,7.8,32:33.5,05:47.5,5548,218195
D71326E3,D72C102D,Berlín,C65BF902,Español,4.8,35:13.6,24:24.0,2934,223453
B50D3A61,7FB68715,México,1D4DD4AF,Español,9,27:04.3,43:38.2,4110,223939
5DE0A19C,1167FDAE,Berlín,CEADDC79,Español,6,03:12.7,15:45.3,4324,212360
8B278443,1167FDAE,Berlín,CEADDC79,Español,5.8,14:39.6,13:15.0,3437,215407
15EEC941,0F150B72,Phoenix,3DF5CCC4,Español,4.4,20:04.9,28:43.2,4069,219388
C636F028,09CA5749,México,99916B46,Español,7.2,09:37.3,21:25.5,4293,221577
5A4D7B45,AE9E4D9C,Phoenix,19E10D71,Español,2.2,08:57.2,21:15.8,348,218997
F0E4080B,3C49AA57,Monterrey,B49C1E57,Matemáticas,5.4,56:05.6,30:00.0,5567,212920
B7344466,1167FDAE,Berlín,ACCA3A57,Matemáticas,7.6,00:48.8,26:30.0,5103,212766
4DD60C6C,1167FDAE,Berlín,ACCA3A57,Español,9.4,06:22.7,52:25.7,2655,217473
E9F105D0,86E9CA90,Madrid,D1EF56F6,Matemáticas,4.2,07:13.9,58:16.1,2955,211888
2FBDD328,283AA468,Santo Domingo,FCD3358E,Matemáticas,6.6,08:50.1,45:21.2,5679,213724
FB16EA5D,EC9543EE,Sevilla,93C2E1E2,Matemáticas,NULL,13:14.4,NULL,NULL,NULL
C5E8D545,67BB77A5,Brasilia,FB17AEE0,Español,6,11:22.7,43:25.8,3756,222321
8691DA4F,283AA468,Santo Domingo,FCD3358E,Matemáticas,4.6,33:15.1,25:41.4,6570,224989
D63C2FB6,7FB68715,México,427C9543,Matemáticas,9.2,26:42.0,04:02.9,5721,226413
9AEE63A3,86E9CA90,Madrid,9FE1B21C,Español,9.4,03:19.8,59:25.0,3327,217853
3ED0861D,09CA5749,México,03173AB3,Español,7,21:58.6,06:09.1,2630,218210
363E5BA7,3C81C45E,Barcelona,D0E366EC,Matemáticas,8,30:15.3,24:07.1,6737,219144
570AE81F,E09B244A,México,0A8C5712,Español,3,19:23.3,39:27.0,1043,211615
85416663,1167FDAE,Berlín,90367EA4,Matemáticas,9.2,47:07.8,22:38.8,5691,219066
0DA6672D,283AA468,Santo Domingo,39609EC2,Español,5.4,14:56.4,08:18.9,3176,226427
60674206,7FB68715,México,3FD6CC1B,Matemáticas,5.6,11:49.7,07:32.9,3311,215100
C782CCB6,AFDB98BD,México,8456CFF5,Matemáticas,7.2,48:54.6,16:04.6,1607,226200
F011B337,F890389A,París,77D5F2DB,Matemáticas,2,37:27.1,01:02.2,1376,226036
B3E3BDA5,7FB68715,México,3FD6CC1B,Matemáticas,7.8,09:36.7,33:55.4,4927,216480
9F3DF5D0,86E9CA90,Madrid,13F44523,Español,6.6,01:15.2,35:25.5,5567,213217
516287CA,283AA468,Santo Domingo,FCD3358E,Español,8.8,01:02.2,27:17.9,5104,223531
9705A6C7,09CA5749,México,C98221D8,Matemáticas,7.6,00:48.8,59:12.8,7045,214594
D0C074B3,7FB68715,México,3FD6CC1B,Español,7.8,12:38.7,13:16.6,3524,215408
B16C0C2A,1167FDAE,Berlín,1A0D8B31,Matemáticas,3.8,01:33.8,01:58.5,3437,211955
B69079DB,941DF16E,Miami,C9F9A667,Matemáticas,7.8,35:12.0,47:02.2,7822,220248
31EF6C87,7FB68715,México,4B2E8458,Matemáticas,7.6,21:20.9,35:31.6,7966,222064
7709EC8E,7FB68715,México,4B2E8458,Matemáticas,7,30:19.4,16:24.7,6180,223250
C311DBAD,09CA5749,México,2958BD77,Español,8.4,23:06.6,18:20.5,3174,215667
7C22CE98,E466890F,Londres,58D9EAA1,Matemáticas,7.6,38:01.3,36:07.1,3086,223729
B54F2388,86E9CA90,Madrid,FE6AB754,Matemáticas,7.4,02:30.3,45:55.9,8665,217114
74884CA1,7FB68715,México,3FD6CC1B,Matemáticas,7.4,41:09.5,48:49.4,4013,213935
B2F8803E,09CA5749,México,03173AB3,Español,6.6,06:03.3,26:51.1,4809,219282
08B6C1D2,E09B244A,México,0A8C5712,Matemáticas,4.8,50:16.6,35:56.4,2665,213244
90914252,9E8D7DEF,Curitiba,84B42FFC,Matemáticas,2.6,36:42.5,16:35.5,2345,223255
D3277E74,AFDB98BD,México,0CD0DFCD,Español,9.2,49:54.5,04:02.6,3637,218083
1E5408A9,3C49AA57,Monterrey,B49C1E57,Matemáticas,8.8,00:54.5,29:22.3,4617,212890
460C1770,BC38F61F,Mazatlán,634B7621,Español,7.2,09:04.3,35:47.6,5026,213238
0D152A91,202CF59E,Toronto,B0A614D0,Matemáticas,6.4,26:50.5,49:01.9,1927,222496
89A026CD,09CA5749,México,C98221D8,Español,7.8,54:51.7,50:26.1,2873,217359
30BC3154,E09B244A,México,0A8C5712,Matemáticas,3,52:54.5,38:55.4,2737,216726
04EA939C,86E9CA90,Madrid,51004085,Español,8.4,49:30.8,57:45.1,4010,217768
F274175E,86E9CA90,Madrid,51004085,Matemáticas,8.2,14:54.2,38:24.7,4813,213370
239E6F5D,283AA468,Santo Domingo,2AC29FD1,Matemáticas,7.8,56:36.7,39:29.5,2414,225332
BAA49135,09CA5749,México,03173AB3,Español,9.2,34:02.8,23:06.6,2920,219090
77D1A720,E09B244A,México,0A8C5712,Español,6.2,43:35.8,20:16.7,2160,224831
011725DD,1167FDAE,Berlín,01885CA0,Español,5.6,46:29.2,00:41.8,4356,217906
71FEC4B8,9E8D7DEF,Curitiba,1556B002,Matemáticas,8.2,32:31.4,59:39.8,4847,214625
06A3A4BC,3C49AA57,Monterrey,6743EA6A,Matemáticas,4.6,49:42.7,17:40.6,5253,223287
B3CD59E5,9E8D7DEF,Curitiba,84B42FFC,Español,6.8,17:11.0,53:03.5,5442,225712
9E9DECDE,3C49AA57,Monterrey,7E340046,Español,6.8,01:27.9,44:15.4,2539,217021
DC9075B0,67BB77A5,Brasilia,03983A49,Español,8.6,07:50.8,33:02.1,4749,213085
7A0D00C6,7FB68715,México,1D4DD4AF,Español,8.4,05:49.1,12:37.6,3843,218525
2E8BDA08,09CA5749,México,9A66125A,Español,9,57:53.5,23:07.9,4943,219093
52DEB7F5,AFDB98BD,México,B58F05B2,Matemáticas,6.2,00:20.8,46:07.6,6276,213758
CF09FD0A,941DF16E,Miami,C304FF9F,Español,7.4,25:38.2,28:12.3,3734,219356
4851B5E6,AE9E4D9C,Phoenix,90A3DC04,Matemáticas,7.2,12:04.9,55:41.3,5913,214363
3E849833,283AA468,Santo Domingo,FCD3358E,Español,9.4,35:59.5,05:13.0,4751,224473
1709557B,9E8D7DEF,Curitiba,B3BD9934,Matemáticas,4.6,22:40.6,13:19.1,3000,223143
A267E6E6,3C49AA57,Monterrey,28BAEC90,Español,8.4,04:23.0,39:48.9,5656,213433
E51C32C5,09CA5749,México,C98221D8,Español,6.2,58:08.7,21:06.5,4921,218992
0EEE0246,3C81C45E,Barcelona,F07846A8,Matemáticas,7.4,10:21.2,56:45.8,6359,214434
C2687B22,3C49AA57,Monterrey,C4340E54,Matemáticas,7.4,57:44.1,26:53.2,8588,221784
2128E4DA,1167FDAE,Berlín,01885CA0,Matemáticas,4.6,56:38.1,42:06.7,5994,222274
1C55E0D5,AFDB98BD,México,8456CFF5,Matemáticas,9.4,44:29.1,43:38.0,3383,222329
7546810,941DF16E,Miami,FFA1499F,Matemáticas,5,52:47.7,43:40.6,3035,220101
7084923B,86E9CA90,Madrid,44FDE1F5,Español,5.8,16:39.5,04:01.0,2750,214886
5A2F3897,3C49AA57,Monterrey,B49C1E57,Matemáticas,6.4,01:43.1,57:37.7,6910,214490
15344F43,09CA5749,México,0856143E,Español,7,09:14.6,21:06.3,4264,218991
06E2484E,0F150B72,Phoenix,0FAFF238,Español,5.4,35:53.1,24:20.5,2895,215966
B050FA63,09CA5749,México,0856143E,Matemáticas,8,07:10.7,00:50.9,6761,220848
C9F9AA12,09CA5749,México,03173AB3,Matemáticas,8,03:09.3,14:30.1,4252,212305
1CEC6715,7FB68715,México,3FD6CC1B,Matemáticas,7.4,25:18.3,15:40.0,6574,218710
5B28BAA4,9E8D7DEF,Curitiba,7.21E+96,Español,5.8,57:26.9,37:07.3,2334,223763
8A1704CE,7FB68715,México,133B1816,Español,6.4,24:51.2,41:15.6,2373,223883
99D0A29F,202CF59E,Toronto,B0A614D0,Matemáticas,7.4,09:06.7,02:30.8,6653,222848
63040F17,EC9543EE,Sevilla,C994B56E,Español,2.4,12:16.3,42:50.7,1814,226513
884A88C1,86E9CA90,Madrid,44FDE1F5,Matemáticas,8.2,13:23.2,24:18.5,4212,212692
944AF133,EC9543EE,Sevilla,93C2E1E2,Español,5,05:56.4,12:15.5,3879,212237
C80E0CC0,941DF16E,Miami,E5E6DAA4,Matemáticas,7.6,59:59.1,30:06.3,8285,221880
E1E26982,E466890F,Londres,58D9EAA1,Español,4.4,53:13.5,17:04.9,8448,218791
C9F9AA12,09CA5749,México,03173AB3,Español,6.2,15:03.6,31:46.7,4583,216350
D4018E9E,86E9CA90,Madrid,58EE1181,Matemáticas,6,05:36.0,32:33.3,5031,213059
E7E4098E,9E8D7DEF,Curitiba,1556B002,Matemáticas,8,12:09.8,25:25.9,4351,224980
49EE2DE9,283AA468,Santo Domingo,C69E0248,Español,5,47:04.5,30:48.1,2524,221902
E6DD2D36,3C49AA57,Monterrey,C4340E54,Matemáticas,6.6,00:38.3,19:15.2,4656,218903
AAF8D886,BC38F61F,Mazatlán,021F35C5,Matemáticas,6.4,46:17.8,59:19.5,7937,225951
3B9E051C,BC43B51C,Madrid,F77974A5,Matemáticas,3,36:09.9,20:16.1,2497,215760
2E7A2C43,67BB77A5,Brasilia,6163354B,Matemáticas,4.4,40:06.0,08:13.4,3736,221129
BDBDB6F6,941DF16E,Miami,E5E6DAA4,Matemáticas,6.6,54:21.7,55:07.7,6289,220600
052365BA,86E9CA90,Madrid,26B235A9,Español,5.8,45:27.8,40:09.2,3254,219931
8861CF41,09CA5749,México,D467E60B,Español,7.2,37:12.5,22:09.3,2681,215845
5B79B15F,283AA468,Santo Domingo,FCD3358E,Español,7.4,26:12.5,47:38.0,4677,220274
3AB33F89,3C49AA57,Monterrey,3A29787E,Matemáticas,8,33:49.5,16:29.7,6096,221412
478D93FB,09CA5749,México,C98221D8,Matemáticas,8.2,00:13.5,53:00.2,6637,214174
4528CDAE,09CA5749,México,03173AB3,Español,7.8,02:16.6,09:11.7,7301,215199
B18DB264,3C81C45E,Barcelona,D0E366EC,Español,6.8,02:41.6,47:30.2,5788,220267
D2C0918A,E466890F,Londres,58D9EAA1,Matemáticas,3.4,37:47.3,22:54.2,2661,219077
117221A4,3C81C45E,Barcelona,D0E366EC,Matemáticas,4.4,00:19.1,45:09.2,6194,213717
5D440B29,7FB68715,México,CC5D52E3,Español,9.4,40:31.9,40:21.0,5398,223855
C311DBAD,09CA5749,México,2958BD77,Matemáticas,9.6,10:21.1,22:27.4,4220,212614
35234521,9E8D7DEF,Curitiba,B3BD9934,Matemáticas,6.8,25:19.2,59:56.0,5611,224338
75D5FA82,AFDB98BD,México,FA79832D,Español,8.6,33:06.4,37:00.5,3819,216648
5B79B15F,283AA468,Santo Domingo,FCD3358E,Matemáticas,9.4,28:24.3,21:00.0,6721,215793
7FA113F0,86E9CA90,Madrid,51004085,Español,5.2,55:44.5,24:29.2,8818,223459
C1D3147C,F890389A,París,68799CC0,Español,5.8,57:52.7,38:15.4,2225,223789
561C7F98,AE9E4D9C,Phoenix,4BFD27E4,Matemáticas,3,18:12.7,44:46.9,1576,225476
21E3CA0D,AFDB98BD,México,B03A01BD,Matemáticas,6.6,35:29.5,07:39.9,8840,218295
43B81CA9,EC9543EE,Sevilla,704CAD77,Matemáticas,NULL,57:30.0,NULL,NULL,NULL
0C735C29,9E8D7DEF,Curitiba,84B42FFC,Español,8,13:09.6,20:40.1,3987,224845
A753D114,86E9CA90,Madrid,26B235A9,Matemáticas,6.2,01:12.2,57:48.6,5782,214505
60B9945F,86E9CA90,Madrid,9FE1B21C,Español,5.6,17:45.4,42:12.4,1423,211642
F0FC20DD,3C49AA57,Monterrey,28BAEC90,Matemáticas,7.6,20:26.2,03:17.4,6127,218041
56308543,1167FDAE,Berlín,ACCA3A57,Español,6.2,56:05.6,05:58.7,4057,212069
3C5A5E36,09CA5749,México,D467E60B,Español,5.8,02:27.0,05:14.7,3749,218153
77DDFE34,941DF16E,Miami,6E88E1BD,Matemáticas,6.8,29:10.7,38:40.4,7680,219863
022E1A53,67BB77A5,Brasilia,6163354B,Español,7.8,27:45.2,30:32.2,7273,216278
CACB3065,1167FDAE,Berlín,1A0D8B31,Español,2.6,47:41.0,27:36.5,2187,212811
6D76221D,283AA468,Santo Domingo,FCD3358E,Matemáticas,4,12:22.7,13:24.2,7187,215417
3BA087E9,EC9543EE,Sevilla,DD78E4F2,Matemáticas,7.2,35:10.7,58:36.5,1385,222753
FE585341,E09B244A,México,AF07F30C,Matemáticas,4.2,41:07.6,08:47.1,1632,223029
553E69F9,3C49AA57,Monterrey,B49C1E57,Español,6.8,04:52.6,17:13.3,4298,223274
A06496A4,E466890F,Londres,569B74E6,Español,3,53:11.7,56:32.9,187,225828
AE297113,AE9E4D9C,Phoenix,03BCD3B9,Español,5.8,46:27.8,21:53.7,5692,219025
B3AA89A4,7FB68715,México,CC5D52E3,Español,7.8,47:05.0,15:45.3,5179,215527
75D5FA82,AFDB98BD,México,FA79832D,Matemáticas,6.4,06:55.6,29:10.8,4892,212881
06A3A4BC,3C49AA57,Monterrey,6743EA6A,Español,6.4,53:22.7,48:20.1,6859,220303
F16FA4E9,0F150B72,Phoenix,DF59FF6A,Español,6.8,22:12.4,35:41.9,7881,223720
3BFDE176,1167FDAE,Berlín,C6418AF0,Español,8,16:57.6,04:41.2,6352,214936
2255873A,0F150B72,Phoenix,DF59FF6A,Español,3.2,21:14.4,39:07.9,4584,222172
73CAAA8D,1167FDAE,Berlín,1A0D8B31,Matemáticas,7.8,50:40.1,39:14.6,4913,216747
9E8E30D5,7FB68715,México,CC5D52E3,Matemáticas,9.2,19:47.0,45:47.1,3417,223999
BF6EE674,E09B244A,México,749A1898,Matemáticas,4,52:38.8,59:42.7,4009,225980
24BAA2FC,7FB68715,México,427C9543,Español,9.2,38:42.2,33:35.4,3087,225170
EE2B5DD7,BC43B51C,Madrid,8934BB99,Matemáticas,4.6,30:24.2,03:21.0,5523,224429
8.12E+10,7FB68715,México,5467F1B9,Español,8.2,17:36.6,08:18.2,6625,224550
CC4241B8,09CA5749,México,C2812978,Español,8.2,00:24.6,06:44.4,3690,218237
CC4241B8,09CA5749,México,C2812978,Matemáticas,9.2,12:00.3,59:24.3,6385,214609
99D0A29F,202CF59E,Toronto,B0A614D0,Español,7,04:24.8,22:34.4,4384,224908
62A76912,D1AE6FE2,México,4EAD9229,Español,7.2,47:44.8,54:44.8,3963,217594
99CD4CF2,3C49AA57,Monterrey,28BAEC90,Matemáticas,8.6,34:45.9,14:39.1,2128,218648
E1A744D5,7FB68715,México,CC5D52E3,Matemáticas,8.4,40:42.3,17:20.6,5695,224755
D2F6D906,AFDB98BD,México,E6967690,Español,8.6,54:25.8,44:07.9,5787,217011
8DF2E5CE,AFDB98BD,México,FA79832D,Matemáticas,2.6,45:27.5,43:49.3,3413,222336
8C4F57A6,09CA5749,México,54C611F3,Español,7.6,01:29.4,19:21.1,4521,218907
A67AD527,1167FDAE,Berlín,ACCA3A57,Español,8.6,50:27.6,31:29.5,5256,219532
2D9970AC,09CA5749,México,FD864B6F,Español,7.8,53:32.4,25:09.9,4903,219201
AF794506,1167FDAE,Berlín,C6418AF0,Español,6.2,14:24.3,36:13.4,3565,219741
B0640F88,941DF16E,Miami,246E5F66,Español,5,50:05.6,59:02.5,3962,222763
3E1AA6A7,F890389A,París,26E00EA4,Matemáticas,2,21:35.1,33:48.2,6224,222004
4.18E+06,67BB77A5,Brasilia,FB17AEE0,Matemáticas,7.8,46:51.6,53:21.6,7496,220525
531A45BC,86E9CA90,Madrid,8A40BFCE,Matemáticas,5.4,09:28.4,49:59.7,5265,214018
D66C1B8F,1167FDAE,Berlín,CEADDC79,Matemáticas,7.2,00:23.7,50:08.3,6512,214031
0E38353F,86E9CA90,Madrid,44FDE1F5,Español,7,13:10.3,03:00.1,6517,214830
CFC43D76,E09B244A,México,3F66EBFE,Matemáticas,2.6,45:26.2,48:48.2,173,213933
63045D08,F890389A,París,5B7D207A,Matemáticas,6.4,30:43.4,02:01.6,1846,220907
6458CCA4,AFDB98BD,México,9D893BCB,Español,4.8,19:08.4,53:02.1,6398,214176
9D8EAA2B,3C49AA57,Monterrey,6743EA6A,Matemáticas,3,14:39.0,34:57.4,884,226804
63045D08,F890389A,París,5B7D207A,Español,5.4,40:55.3,11:57.0,1729,224650
B4EB5F43,09CA5749,México,99916B46,Español,8.4,23:55.1,18:37.6,2962,221488
411D9F59,E466890F,Londres,58D9EAA1,Matemáticas,3.4,36:04.9,20:25.0,4602,224835
C2B534D3,283AA468,Santo Domingo,39609EC2,Matemáticas,3.4,22:16.0,52:53.6,4610,226574
2AD54EDB,7FB68715,México,133B1816,Matemáticas,8.8,48:04.7,17:19.8,5790,224754
38F2529B,9E8D7DEF,Curitiba,1556B002,Español,9.2,08:18.9,44:50.7,2348,223973
3D600DAB,09CA5749,México,2958BD77,Matemáticas,7.2,59:36.0,36:28.9,9383,216615
A2386E1E,09CA5749,México,FD864B6F,Matemáticas,8.4,08:05.7,56:38.7,6379,214426
D93B246D,BC43B51C,Madrid,8934BB99,Matemáticas,2,34:30.1,41:45.8,3978,216864
E02B4E15,D1AE6FE2,México,4EAD9229,Español,7.2,58:13.2,12:40.1,4442,212253
56E7BBF8,67BB77A5,Brasilia,F69023EA,Español,NULL,32:38.4,NULL,NULL,NULL
28647DE6,09CA5749,México,B887D8EF,Español,3.8,51:06.2,22:38.8,1871,221626
EF68201E,9E8D7DEF,Curitiba,1556B002,Español,6,25:24.5,48:13.5,1344,225567
F9982F4C,1167FDAE,Berlín,D1B6161B,Español,5,02:07.4,32:13.1,5318,219572
24F07124,1167FDAE,Berlín,892B30E2,Español,6,49:46.4,49:47.9,3541,217302
7DC1647C,7FB68715,México,3FD6CC1B,Español,7,11:34.3,30:16.7,2417,225084
4E1F676C,0F150B72,Phoenix,3DF5CCC4,Matemáticas,3.8,35:16.3,21:00.3,6300,221565
F4C82AD4,283AA468,Santo Domingo,C69E0248,Español,9.4,47:56.8,26:59.6,5872,226590
6CF5FB2E,1167FDAE,Berlín,1A0D8B31,Español,6,52:41.4,43:34.5,2826,216974
69A95C13,AFDB98BD,México,E6967690,Español,8.4,34:53.5,58:39.9,4965,220757
8746E57B,09CA5749,México,CA06FAD8,Español,7.8,06:50.4,04:51.6,3461,221028
48E24C96,941DF16E,Miami,E5E6DAA4,Español,9.2,07:46.0,57:07.3,6248,217728
92A74003,7FB68715,México,1D4DD4AF,Español,NULL,10:16.2,NULL,NULL,NULL
1D899AB6,0F150B72,Phoenix,DF59FF6A,Español,4.4,24:01.5,08:11.3,6129,221125
AB3F32C4,86E9CA90,Madrid,58EE1181,Español,9.4,14:31.9,44:09.9,4921,220114
ED8CF0D5,BC43B51C,Madrid,A0F8E7FD,Español,7,49:58.6,33:18.9,4512,227149
9006183A,AFDB98BD,México,FA79832D,Español,9.4,53:19.2,05:15.6,4294,218155
C392DEC6,09CA5749,México,B887D8EF,Español,6.2,01:42.4,07:07.2,3801,218263
A3BFCA72,202CF59E,Toronto,B0A614D0,Español,7.8,33:59.6,34:45.3,7169,216518
F6C9A821,AE9E4D9C,Phoenix,19E10D71,Español,7,34:42.5,42:41.5,4049,220044
C392DEC6,09CA5749,México,B887D8EF,Matemáticas,2.8,07:44.9,57:01.4,2588,220693
F4E4E42B,7FB68715,México,E2FEC0DC,Matemáticas,5.4,21:55.8,00:00.7,6065,225997
2C11BE31,BC43B51C,Madrid,A0F8E7FD,Matemáticas,2.2,15:29.0,21:22.0,3602,212569
CBDC78AD,7FB68715,México,E2FEC0DC,Matemáticas,7.8,11:05.4,52:20.5,9601,224169
24738AF5,7FB68715,México,5467F1B9,Español,6,04:25.7,52:45.5,4944,220503
E56050C5,D1AE6FE2,México,4EAD9229,Matemáticas,6.2,10:31.5,41:04.3,5396,213500
2.77E+34,09CA5749,México,B887D8EF,Matemáticas,7.2,00:18.1,08:59.5,4072,218352
D7AE16BB,09CA5749,México,C98221D8,Español,7.6,13:31.0,53:30.0,2367,217539
912D9B79,1167FDAE,Berlín,90367EA4,Matemáticas,6.4,06:23.6,12:21.1,7259,218515
2A329E99,09CA5749,México,FD864B6F,Matemáticas,9.2,03:27.5,56:19.2,6743,214410
C5DE4D0D,1167FDAE,Berlín,90367EA4,Matemáticas,9.4,54:54.4,39:25.3,6244,213410
4D0E56E9,86E9CA90,Madrid,51004085,Español,5.2,34:36.6,48:18.7,4242,217225
F0694DB8,0F150B72,Phoenix,DF59FF6A,Español,5.4,38:47.7,10:14.2,8939,221204
68517345,AE9E4D9C,Phoenix,15C13213,Español,5.6,04:26.0,52:23.7,6175,222596
6CEBEB47,AFDB98BD,México,17E37A57,Matemáticas,8.4,18:29.9,05:36.3,6085,218179
B602D25B,1167FDAE,Berlín,289CED7E,Matemáticas,2.2,01:03.7,47:20.3,2533,213836
895C47BF,7FB68715,México,427C9543,Español,8.6,09:08.6,33:19.0,4888,225160
21DEE21C,941DF16E,Miami,E5E6DAA4,Matemáticas,3,04:59.6,44:57.4,2315,222366
F396CF50,BC38F61F,Mazatlán,634B7621,Español,5.2,21:40.8,25:16.4,3070,221723
E12CFBC9,86E9CA90,Madrid,746BBB70,Español,5.2,24:59.9,27:03.9,3684,219298
FE585341,E09B244A,México,AF07F30C,Español,4.6,10:03.6,38:38.7,1685,223802
5372EEE9,9E8D7DEF,Curitiba,E8602211,Español,3.6,39:53.5,49:02.9,532,222497
A29FDDF7,1167FDAE,Berlín,D1B6161B,Español,8,13:26.7,29:47.5,4461,219445
32361BCC,9E8D7DEF,Curitiba,1556B002,Matemáticas,7,15:54.0,55:44.8,2374,226391
6EE8EC05,7FB68715,México,427C9543,Español,7,32:46.7,20:01.5,2812,223342
8D9789A2,09CA5749,México,C2812978,Matemáticas,9,43:53.2,45:21.8,3654,213725
15B46C7A,1167FDAE,Berlín,892B30E2,Español,7.4,01:15.8,45:48.5,6236,213742
88A2D2DF,AFDB98BD,México,385500A7,Matemáticas,8.4,15:05.4,30:32.6,4331,216279
023CA306,86E9CA90,Madrid,26B235A9,Español,7.4,56:56.9,53:31.2,6062,222633
C4D9F97E,E09B244A,México,749A1898,Español,6,50:05.5,13:06.3,1334,212268
F011B337,F890389A,París,77D5F2DB,Español,7.4,34:54.1,35:53.0,7146,225237
FC1F0F3F,09CA5749,México,FD864B6F,Español,5.8,20:30.5,49:29.2,5292,220359
DDEAD4B8,7FB68715,México,7DED8B2B,Matemáticas,4.8,27:37.7,57:12.9,1657,225851
7135778E,941DF16E,Miami,C9F9A667,Español,6,12:34.9,20:44.1,3993,223363
B69079DB,941DF16E,Miami,C9F9A667,Español,7.8,47:40.5,52:13.0,3847,222594
F853997F,AFDB98BD,México,B03A01BD,Español,6.4,15:24.3,03:10.6,2834,224427
F539CBA8,9E8D7DEF,Curitiba,B3BD9934,Matemáticas,3,15:15.8,02:09.2,2195,222844
36A69ABE,86E9CA90,Madrid,13F44523,Español,8,02:54.9,30:07.1,8738,216241
05E72BC1,09CA5749,México,03173AB3,Matemáticas,6.4,05:06.6,27:52.8,4916,212838
26CA1B11,E466890F,Londres,58D9EAA1,Español,6.4,18:24.7,33:29.8,4245,221995
68315E3D,1167FDAE,Berlín,D1B6161B,Matemáticas,4.8,57:40.1,36:33.3,5823,219761
50D3C56C,3C49AA57,Monterrey,3A29787E,Español,6.4,04:33.2,25:41.9,4785,212738
912D9B79,1167FDAE,Berlín,90367EA4,Español,7.4,08:39.5,01:03.5,5672,211931
16EB7ED4,86E9CA90,Madrid,26B235A9,Español,6,21:16.8,02:29.7,9060,224406
159FF614,D1AE6FE2,México,63D3A1E3,Español,5.6,06:13.8,06:27.6,7072,212083
2E8BDA08,09CA5749,México,9A66125A,Matemáticas,9.2,02:26.5,57:20.0,6772,214473
8764961E,941DF16E,Miami,C9F9A667,Español,3.6,33:06.5,37:27.0,2494,219808
DD665027,1167FDAE,Berlín,892B30E2,Matemáticas,8.6,03:22.5,37:16.0,5579,213311
068AEF39,AE9E4D9C,Phoenix,D4213C76,Español,5,26:58.0,39:42.2,7430,222199
BE18C14C,AFDB98BD,México,C764CBF0,Español,9.2,43:01.3,18:38.6,5662,223316
FB80F400,283AA468,Santo Domingo,9A75E9F5,Matemáticas,6.8,14:49.4,24:29.2,7205,215977
31EF6C87,7FB68715,México,4B2E8458,Español,7.6,37:22.5,34:05.2,6946,225188
623681AE,EC9543EE,Sevilla,704CAD77,Español,6.2,33:26.9,18:43.8,2660,215683
56743358,7FB68715,México,5467F1B9,Matemáticas,8.2,43:08.1,37:37.7,2420,223776
365B61EA,09CA5749,México,FD864B6F,Matemáticas,8.2,56:57.3,56:43.8,2333,211864
710CF6F8,941DF16E,Miami,C304FF9F,Matemáticas,7.6,31:36.0,44:32.3,4258,223965
F69CC797,F890389A,París,68799CC0,Español,4.2,09:26.7,48:30.4,1261,225574
0B4E6E6A,86E9CA90,Madrid,1A1EA40A,Matemáticas,7,04:45.2,13:05.2,7609,215391
DD781852,09CA5749,México,CA06FAD8,Español,6.8,06:30.9,46:24.4,2377,220228
0BA3B53D,9E8D7DEF,Curitiba,E8602211,Español,4.4,25:20.2,05:17.1,2187,226108
EB0622EB,1167FDAE,Berlín,892B30E2,Matemáticas,8.6,59:14.9,56:51.5,6979,214444
1E5408A9,3C49AA57,Monterrey,B49C1E57,Español,9.2,31:36.1,48:46.4,4215,217248
8B777477,AFDB98BD,México,B58F05B2,Español,7.2,51:51.1,54:19.2,7218,214265
895C47BF,7FB68715,México,427C9543,Matemáticas,9,24:36.4,34:04.9,7661,222019
65F496E4,3C81C45E,Barcelona,96B5267C,Español,5.8,02:14.5,34:52.7,7731,213184
A075DD25,0F150B72,Phoenix,3DF5CCC4,Español,8,29:18.6,44:22.3,10960,220127
EC2CE5FA,AE9E4D9C,Phoenix,19E10D71,Matemáticas,7,05:11.4,38:22.4,9164,216698
4FF0D6A4,F890389A,París,77D5F2DB,Matemáticas,5,14:09.6,56:16.9,2474,225816
BBD913B3,AE9E4D9C,Phoenix,A84FBCE4,Español,8.8,09:19.4,34:15.8,1439,211575
D4E83090,1167FDAE,Berlín,ACCA3A57,Matemáticas,9.2,50:49.0,48:47.3,7016,213931
A2E031D5,67BB77A5,Brasilia,F69023EA,Matemáticas,2.6,33:24.8,45:07.9,570,222375
92FC3B4E,86E9CA90,Madrid,26B235A9,Español,5.6,59:03.8,56:14.2,3375,217687
8691DA4F,283AA468,Santo Domingo,FCD3358E,Español,5.8,25:59.1,52:49.1,1592,225707
4030A820,AFDB98BD,México,E6967690,Matemáticas,8.2,59:37.3,13:13.3,7844,215404
FD35CFCD,3C49AA57,Monterrey,28BAEC90,Matemáticas,8.4,41:01.1,33:54.1,3140,219652
4CD8B098,09CA5749,México,FD864B6F,Español,9.2,54:12.7,57:58.0,3700,217780
